JourSemaine;JourFerie;Posan;Temperature;CONSOMMATION
6;0;0.0589074718876648;4.9;75132
0;0;0.0616473543010446;4.8;72018
1;0;0.0643872367144243;4.9;81186
2;0;0.0671271191278041;2.9;84830
3;0;0.0698670015411839;3.6;85732
4;0;0.0726068839545636;4.3;84387
5;0;0.0753467663679434;6.3;81265
6;0;0.0780866487813231;7.3;71895
0;0;0.0808265311947029;8.5;66013
1;0;0.0835664136080827;8.2;75624
2;0;0.0863062960214624;7.4;78156
3;0;0.0890461784348422;10.2;73113
4;0;0.0917860608482219;8;73728
5;0;0.0945259432616017;9.4;72722
6;0;0.0972658256749814;8.6;65179
0;0;0.100005708088361;9.3;65809
1;0;0.102745590501741;9.6;69948
2;0;0.105485472915121;9.3;71717
3;0;0.1082253553285;9.8;71797
4;0;0.11096523774188;10.2;70988
5;0;0.11370512015526;7.6;71791
6;0;0.11644500256864;6.6;67955
0;0;0.11918488498202;10;63972
1;0;0.121924767395399;9.4;71032
2;0;0.124664649808779;9.3;72260
3;0;0.127404532222159;11.7;71813
4;0;0.130144414635539;13.3;66082
5;0;0.132884297048918;12.8;65197
6;0;0.135624179462298;9.1;61387
0;0;0.138364061875678;11.7;59693
1;0;0.141103944289058;10.1;69509
2;0;0.143843826702437;10.6;69482
3;0;0.146583709115817;11.2;67146
4;0;0.149323591529197;10.9;67669
5;0;0.152063473942577;8.8;69055
6;0;0.154803356355956;8.7;62961
0;0;0.157543238769336;8.7;62133
1;0;0.160283121182716;10.1;68357
2;0;0.163023003596096;10.9;68142
3;0;0.165762886009475;10.4;69153
4;0;0.168502768422855;11;66373
5;0;0.171242650836235;10.9;66429
6;0;0.173982533249615;9.1;61641
0;0;0.176722415662994;7.4;60378
1;0;0.179462298076374;6.3;70095
2;0;0.182202180489754;9.6;70478
3;0;0.184942062903134;11.7;66617
4;0;0.187681945316513;12.7;64880
5;0;0.190421827729893;12.1;65823
6;0;0.193161710143273;10.6;59821
0;0;0.195901592556653;10.3;59794
1;0;0.198641474970033;11.9;64363
2;0;0.201381357383412;12.6;65751
3;0;0.204121239796792;12.9;64707
4;0;0.206861122210172;10.7;65600
5;0;0.209601004623552;11.5;64272
6;0;0.212340887036931;13;55672
0;0;0.215080769450311;12.2;54639
1;0;0.217820651863691;15;58768
2;0;0.220560534277071;14.6;57603
3;0;0.22330041669045;14.9;58026
4;0;0.22604029910383;16.4;56832
5;0;0.22878018151721;16.7;55585
6;0;0.23152006393059;16.7;48207
0;0;0.234259946343969;15.5;46854
1;0;0.236999828757349;16.9;54947
2;0;0.239739711170729;15.2;56725
3;0;0.242479593584109;11.3;60954
4;0;0.245219475997488;8.2;63424
5;0;0.247959358410868;4.1;72220
6;0;0.250699240824248;5.2;67149
0;0;0.253439123237628;6.2;63163
1;0;0.256179005651007;8.1;69689
2;0;0.258918888064387;10.3;68171
3;0;0.261658770477767;11.3;65442
4;0;0.264398652891147;13.3;64404
5;0;0.267138535304527;11.8;64700
6;0;0.269878417717906;8.8;58532
0;0;0.272618300131286;11.5;53909
1;0;0.275358182544666;14.8;59760
2;0;0.278098064958046;16.4;57382
3;0;0.280837947371425;14.9;57395
4;0;0.283577829784805;18;54413
5;0;0.286317712198185;18.8;52014
6;0;0.289057594611565;17.6;45720
0;1;0.291797477024944;16.2;43302
1;1;0.294537359438324;15.2;44911
2;0;0.297277241851704;14.2;53428
3;0;0.300017124265084;14.7;54963
4;0;0.302757006678463;15.4;54418
5;0;0.305496889091843;15.8;53093
6;0;0.308236771505223;15;47762
0;0;0.310976653918603;13.9;46585
1;0;0.313716536331982;13.7;54766
2;0;0.316456418745362;14.5;54300
3;0;0.319196301158742;15.5;53474
4;0;0.321936183572122;16.9;53052
5;0;0.324676065985501;16.6;52138
6;0;0.327415948398881;15.4;46149
0;1;0.330155830812261;15.3;42350
1;0;0.332895713225641;16.2;51462
2;0;0.335635595639021;16.8;52361
3;0;0.3383754780524;16.3;52931
4;0;0.34111536046578;15.6;53451
5;0;0.34385524287916;17.4;52471
6;0;0.34659512529254;18.2;45155
0;1;0.349335007705919;18;42479
1;0;0.352074890119299;21.3;50877
2;0;0.354814772532679;23.1;51245
3;0;0.357554654946059;21.8;51123
4;0;0.360294537359438;18.8;51635
5;0;0.363034419772818;18.8;50996
6;0;0.365774302186198;21.4;44578
0;0;0.368514184599578;24;41744
1;0;0.371254067012957;21.3;50727
2;0;0.373993949426337;25.1;51752
3;0;0.376733831839717;24.4;52630
4;0;0.379473714253097;22.3;52186
5;0;0.382213596666476;22.4;52203
6;0;0.384953479079856;22.1;44815
0;0;0.387693361493236;22.6;42415
1;0;0.390433243906616;18.9;51718
2;0;0.393173126319995;16.8;50608
3;0;0.395913008733375;17.6;51031
4;1;0.398652891146755;18.1;43363
5;0;0.401392773560135;18.7;45906
6;0;0.404132655973514;19.5;43029
0;0;0.406872538386894;16.9;42319
1;0;0.409612420800274;17.3;50269
2;0;0.412352303213654;19.4;51283
3;0;0.415092185627033;19.7;52351
4;0;0.417832068040413;21.7;51328
5;0;0.420571950453793;21.9;51834
6;0;0.423311832867173;23.7;45951
0;1;0.426051715280553;20.5;41589
1;1;0.428791597693932;20.5;44317
2;0;0.431531480107312;19.9;51117
3;0;0.434271362520692;18.8;51717
4;0;0.437011244934072;18.8;51821
5;0;0.439751127347451;21.5;51323
6;0;0.442491009760831;23.5;45772
0;0;0.445230892174211;23;42890
1;0;0.447970774587591;21.8;50647
2;0;0.45071065700097;24.4;52204
3;0;0.45345053941435;26.6;54417
4;0;0.45619042182773;27.3;54279
5;0;0.45893030424111;29.9;54988
6;0;0.461670186654489;31.7;49224
0;0;0.464410069067869;24.2;44449
1;0;0.467149951481249;22.3;52585
2;0;0.469889833894629;23.2;53350
3;0;0.472629716308008;22.8;53302
4;0;0.475369598721388;23.5;52703
5;0;0.478109481134768;20.4;51241
6;0;0.480849363548148;20.3;45286
0;0;0.483589245961527;19.7;42974
1;0;0.486329128374907;20.1;51631
2;0;0.489069010788287;21.9;51836
3;0;0.491808893201667;22.5;52617
4;0;0.494548775615047;18.1;52481
5;0;0.497288658028426;19.2;50609
6;0;0.500028540441806;23;44812
0;0;0.502768422855186;23.2;42880
1;0;0.505508305268566;22.7;52553
2;0;0.508248187681945;23.3;52863
3;0;0.510988070095325;23.2;52672
4;0;0.513727952508705;22.6;53208
5;0;0.516467834922085;22.6;52836
6;0;0.519207717335464;25.6;46371
0;0;0.521947599748844;24.7;42997
1;0;0.524687482162224;26.3;52933
2;0;0.527427364575604;28.4;54855
3;0;0.530167246988983;29.7;55513
4;1;0.532907129402363;28.3;46895
5;0;0.535647011815743;26;50036
6;0;0.538386894229123;26.4;46264
0;0;0.541126776642502;27.8;43648
1;0;0.543866659055882;32.1;55900
2;0;0.546606541469262;31.3;56767
3;0;0.549346423882642;24.1;55090
4;0;0.552086306296022;24.1;54325
5;0;0.554826188709401;25.1;54909
6;0;0.557566071122781;23.3;46603
0;0;0.560305953536161;28.1;44348
1;0;0.56304583594954;25.3;52815
2;0;0.56578571836292;22.2;52125
3;0;0.5685256007763;23.2;51794
4;0;0.57126548318968;24.5;51949
5;0;0.574005365603059;24.2;50922
6;0;0.576745248016439;26.1;44766
0;0;0.579485130429819;25.5;42293
1;0;0.582225012843199;25.4;49523
2;0;0.584964895256579;27.1;50520
3;0;0.587704777669958;30;51997
4;0;0.590444660083338;27.1;50958
5;0;0.593184542496718;24.7;49170
6;0;0.595924424910098;24.2;43172
0;0;0.598664307323477;25;40871
1;0;0.601404189736857;26.3;46905
2;0;0.604144072150237;27.2;47688
3;0;0.606883954563617;28.9;47738
4;0;0.609623836976996;30;48400
5;0;0.612363719390376;30.3;49059
6;0;0.615103601803756;29.5;43729
0;0;0.617843484217136;24;41129
1;1;0.620583366630515;22.7;40823
2;0;0.623323249043895;24.7;47279
3;0;0.626063131457275;21.5;46970
4;0;0.628803013870655;22;46913
5;0;0.631542896284034;21.6;46518
6;0;0.634282778697414;22.2;42937
0;0;0.637022661110794;23.1;40503
1;0;0.639762543524174;23;48887
2;0;0.642502425937553;24.4;50600
3;0;0.645242308350933;27.9;51685
4;0;0.647982190764313;26.4;51912
5;0;0.650722073177693;23.3;50495
6;0;0.653461955591073;23.4;44443
0;0;0.656201838004452;24.2;41691
1;0;0.658941720417832;25.8;50890
2;0;0.661681602831212;23.9;52746
3;0;0.664421485244592;23.6;51895
4;0;0.667161367657971;24;51713
5;0;0.669901250071351;22.2;50768
6;0;0.672641132484731;21.7;43710
0;0;0.675381014898111;24.5;42330
1;0;0.67812089731149;25.6;51823
2;0;0.68086077972487;24.3;52099
3;0;0.68360066213825;22.2;51163
4;0;0.68634054455163;20.3;49764
5;0;0.689080426965009;19.7;49615
6;0;0.691820309378389;19.5;43816
0;0;0.694560191791769;21.4;42023
1;0;0.697300074205149;24.6;50325
2;0;0.700039956618528;24.4;52086
3;0;0.702779839031908;22.6;51637
4;0;0.705519721445288;20.9;51205
5;0;0.708259603858668;18.5;49945
6;0;0.710999486272047;15.9;43606
0;0;0.713739368685427;16.8;41359
1;0;0.716479251098807;17.5;49383
2;0;0.719219133512187;16.8;50494
3;0;0.721959015925567;17.3;50329
4;0;0.724698898338946;18.2;50628
5;0;0.727438780752326;18;50537
6;0;0.730178663165706;16.2;45343
0;0;0.732918545579086;15.8;42951
1;0;0.735658427992465;15.5;50517
2;0;0.738398310405845;14.5;51063
3;0;0.741138192819225;15.2;52690
4;0;0.743878075232605;13.7;51631
5;0;0.746617957645984;14.4;52221
6;0;0.749357840059364;16.4;46497
0;0;0.752097722472744;19.1;43398
1;0;0.754837604886124;15.7;51705
2;0;0.757577487299503;16.1;51881
3;0;0.760317369712883;18.7;50764
4;0;0.763057252126263;17.1;50563
5;0;0.765797134539643;17.4;50189
6;0;0.768537016953022;16.6;44894
0;0;0.771276899366402;15.7;43620
1;0;0.774016781779782;17.3;50329
2;0;0.776756664193162;15.7;50787
3;0;0.779496546606541;16.3;51863
4;0;0.782236429019921;15.9;51245
5;0;0.784976311433301;16.8;51193
6;0;0.787716193846681;17.9;44675
0;0;0.790456076260061;19.4;42339
1;0;0.79319595867344;19.7;49588
2;0;0.79593584108682;19.5;49535
3;0;0.7986757235002;19.3;49237
4;0;0.80141560591358;18.8;49348
5;0;0.804155488326959;18.6;48778
6;0;0.806895370740339;18.6;43451
0;0;0.809635253153719;20;40442
1;0;0.812375135567099;18.5;49436
2;0;0.815115017980478;17.3;49794
3;0;0.817854900393858;19.3;49246
4;0;0.820594782807238;19.8;48633
5;0;0.823334665220618;20.6;47811
6;0;0.826074547633997;20.8;41936
0;0;0.828814430047377;19.1;40222
1;0;0.831554312460757;18.8;44649
2;1;0.834294194874137;16.4;41797
3;0;0.837034077287516;15.6;48901
4;0;0.839773959700896;14.3;52768
5;0;0.842513842114276;12;54301
6;0;0.845253724527656;12.2;48423
0;0;0.847993606941035;11.9;48120
1;0;0.850733489354415;15.8;52820
2;0;0.853473371767795;16;53331
3;0;0.856213254181175;14.9;54196
4;0;0.858953136594555;12.9;54326
5;1;0.861693019007934;13;48828
6;0;0.864432901421314;13.6;47898
0;0;0.867172783834694;13;47208
1;0;0.869912666248074;12.4;56180
2;0;0.872652548661453;13.3;57198
3;0;0.875392431074833;13.6;55727
4;0;0.878132313488213;13.8;55283
5;0;0.880872195901593;12;55904
6;0;0.883612078314972;9.6;52652
0;0;0.886351960728352;9.7;52262
1;0;0.889091843141732;9.2;62219
2;0;0.891831725555112;10.2;62025
3;0;0.894571607968491;10.7;62298
4;0;0.897311490381871;11.7;60086
5;0;0.900051372795251;11.3;59134
6;0;0.902791255208631;9.1;55976
0;0;0.90553113762201;9.8;55208
1;0;0.90827102003539;9.7;61995
2;0;0.91101090244877;8.4;64544
3;0;0.91375078486215;7.5;66680
4;0;0.916490667275529;6.3;67737
5;0;0.919230549688909;5.5;69140
6;0;0.921970432102289;4.8;65055
0;0;0.924710314515669;5.1;63886
1;0;0.927450196929049;5.2;71253
2;0;0.930190079342428;5.5;71893
3;0;0.932929961755808;5.1;72278
4;0;0.935669844169188;3.6;73845
5;0;0.938409726582567;3.6;73190
6;0;0.941149608995947;2.5;69292
0;0;0.943889491409327;0.2;71447
1;0;0.946629373822707;0.6;80645
2;0;0.949369256236087;1.6;80204
3;0;0.952109138649466;5.1;76731
4;0;0.954849021062846;4.3;76988
5;0;0.957588903476226;3.9;75009
6;0;0.960328785889606;0.5;74886
0;0;0.963068668302985;3.1;73172
1;0;0.965808550716365;10.8;69127
2;0;0.968548433129745;12;64451
3;0;0.971288315543125;11.6;62080
4;0;0.974028197956504;12.8;59992
5;0;0.976768080369884;14.4;55356
6;0;0.979507962783264;12.1;49608
0;1;0.982247845196644;12.6;46068
1;0;0.984987727610023;12.1;52012
2;0;0.987727610023403;9.3;56696
3;0;0.990467492436783;10.5;56873
4;0;0.993207374850163;11.3;54832
5;0;0.995947257263542;11.5;57278
6;0;0.998687139676922;14.6;48297
0;1;0.00136994120668988;13.3;44001
1;0;0.00410982362006964;11.6;54528
2;0;0.0068497060334494;9.5;60823
3;0;0.00958958844682916;10.9;61883
4;0;0.0123294708602089;12.6;59699
5;0;0.0150693532735887;11.2;60259
6;0;0.0178092356869684;10.9;54543
0;0;0.0205491181003482;10;53680
1;0;0.023289000513728;8.9;63631
2;0;0.0260288829271077;8.8;65761
3;0;0.0287687653404875;10.4;63131
4;0;0.0315086477538672;10.9;62839
5;0;0.034248530167247;10.5;61601
6;0;0.0369884125806267;10.7;57234
0;0;0.0397282949940065;8;56606
1;0;0.0424681774073863;6.6;69339
2;0;0.045208059820766;4.7;72739
3;0;0.0479479422341458;3.8;75447
4;0;0.0506878246475255;3.2;76861
5;0;0.0534277070609053;3.1;76496
6;0;0.0561675894742851;2.9;70603
0;0;0.0589074718876648;1.3;73516
1;0;0.0616473543010446;2.1;81166
2;0;0.0643872367144243;3.3;79951
3;0;0.0671271191278041;2.7;82142
4;0;0.0698670015411839;3.4;80505
5;0;0.0726068839545636;4.3;77847
6;0;0.0753467663679434;3.9;71814
0;0;0.0780866487813231;3.4;69805
1;0;0.0808265311947029;5.5;75691
2;0;0.0835664136080827;7.4;71301
3;0;0.0863062960214624;8.6;70613
4;0;0.0890461784348422;9.1;68869
5;0;0.0917860608482219;9.2;67337
6;0;0.0945259432616017;9.3;61224
0;0;0.0972658256749814;9;57985
1;0;0.100005708088361;6.3;68763
2;0;0.102745590501741;4.7;70480
3;0;0.105485472915121;5.3;72070
4;0;0.1082253553285;5.7;73926
5;0;0.11096523774188;6.7;71588
6;0;0.11370512015526;7.6;64567
0;0;0.11644500256864;8.3;61173
1;0;0.11918488498202;8.8;68636
2;0;0.121924767395399;10.1;65545
3;0;0.124664649808779;10.8;65991
4;0;0.127404532222159;10.8;64139
5;0;0.130144414635539;12.3;60440
6;0;0.132884297048918;12.4;53071
0;0;0.135624179462298;11.7;52249
1;0;0.138364061875678;10.8;61452
2;0;0.141103944289058;11.7;62376
3;0;0.143843826702437;10.3;63446
4;0;0.146583709115817;9;64568
5;0;0.149323591529197;9.4;63051
6;0;0.152063473942577;7.9;57614
0;0;0.154803356355956;4.7;58119
1;0;0.157543238769336;4.1;70875
2;0;0.160283121182716;4.2;71210
3;0;0.163023003596096;4.9;70642
4;0;0.165762886009475;6.4;71000
5;0;0.168502768422855;7.2;68834
6;0;0.171242650836235;7.3;62998
0;0;0.173982533249615;7.4;60751
1;0;0.176722415662994;7.3;68074
2;0;0.179462298076374;7.9;65345
3;0;0.182202180489754;12.2;62559
4;0;0.184942062903134;13.7;56612
5;0;0.187681945316513;10.7;60680
6;0;0.190421827729893;9.5;56053
0;0;0.193161710143273;13.7;48174
1;0;0.195901592556653;16.5;54002
2;0;0.198641474970033;10.4;57539
3;0;0.201381357383412;10.8;58201
4;0;0.204121239796792;14.2;55933
5;0;0.206861122210172;15.1;53934
6;0;0.209601004623552;14.3;47600
0;0;0.212340887036931;11.7;47572
1;0;0.215080769450311;12.5;54968
2;0;0.217820651863691;13.9;53637
3;0;0.220560534277071;14.5;53412
4;0;0.22330041669045;15.3;50646
5;0;0.22604029910383;14.1;51240
6;0;0.22878018151721;13.3;49447
0;0;0.23152006393059;11;47438
1;0;0.234259946343969;9.7;57328
2;0;0.236999828757349;9.8;58389
3;0;0.239739711170729;15.6;54949
4;0;0.242479593584109;14.8;50627
5;0;0.245219475997488;13.3;51973
6;0;0.247959358410868;12.1;48452
0;0;0.250699240824248;10.2;49791
1;0;0.253439123237628;9;58826
2;0;0.256179005651007;8.8;58446
3;0;0.258918888064387;10.3;59104
4;0;0.261658770477767;11.6;56446
5;0;0.264398652891147;11.9;54703
6;0;0.267138535304527;12.4;49312
0;1;0.269878417717906;15;45360
1;1;0.272618300131286;14.8;44981
2;0;0.275358182544666;12.9;52842
3;0;0.278098064958046;12.6;53510
4;0;0.280837947371425;10.9;54854
5;0;0.283577829784805;10.7;55684
6;0;0.286317712198185;11.1;51856
0;0;0.289057594611565;12.3;48138
1;0;0.291797477024944;12.4;55869
2;0;0.294537359438324;13.3;53238
3;0;0.297277241851704;15.9;51817
4;0;0.300017124265084;13.7;52776
5;0;0.302757006678463;12.5;53256
6;0;0.305496889091843;13.8;46792
0;0;0.308236771505223;14.2;45607
1;0;0.310976653918603;13.3;53014
2;0;0.313716536331982;12.1;53745
3;0;0.316456418745362;13.9;54060
4;0;0.319196301158742;17.1;51112
5;0;0.321936183572122;18.5;49149
6;0;0.324676065985501;15.4;45333
0;0;0.327415948398881;15.7;41727
1;1;0.330155830812261;14.9;41995
2;0;0.332895713225641;16.5;50688
3;0;0.335635595639021;18.3;49403
4;0;0.3383754780524;20.1;48340
5;0;0.34111536046578;17.8;48117
6;0;0.34385524287916;19.2;42353
0;0;0.34659512529254;16.9;41126
1;1;0.349335007705919;16.9;42390
2;0;0.352074890119299;16.1;49238
3;0;0.354814772532679;14.2;49660
4;0;0.357554654946059;14.8;50107
5;0;0.360294537359438;14.4;49832
6;0;0.363034419772818;15.3;45229
0;0;0.365774302186198;14.6;43243
1;0;0.368514184599578;15.7;49814
2;0;0.371254067012957;14;50822
3;0;0.373993949426337;15.4;49730
4;1;0.376733831839717;15.2;43123
5;0;0.379473714253097;16.7;44659
6;0;0.382213596666476;17.2;41592
0;0;0.384953479079856;18.3;41109
1;0;0.387693361493236;19.5;47160
2;0;0.390433243906616;17.5;48697
3;0;0.393173126319995;17.6;47899
4;0;0.395913008733375;17.1;47373
5;0;0.398652891146755;20.2;47712
6;0;0.401392773560135;21.8;42422
0;1;0.404132655973514;23.1;35542
1;1;0.406872538386894;21.6;38426
2;0;0.409612420800274;20.9;42341
3;0;0.412352303213654;21.1;44021
4;0;0.415092185627033;22.1;49151
5;0;0.417832068040413;19.9;47832
6;0;0.420571950453793;21.7;42357
0;0;0.423311832867173;22.6;41022
1;0;0.426051715280553;22.3;47334
2;0;0.428791597693932;22.1;47894
3;0;0.431531480107312;23.7;48091
4;0;0.434271362520692;24.5;49104
5;0;0.437011244934072;24.3;49389
6;0;0.439751127347451;24.1;42612
0;0;0.442491009760831;23.8;41019
1;0;0.445230892174211;23.3;47777
2;0;0.447970774587591;24.1;48818
3;0;0.45071065700097;24.9;49722
4;0;0.45345053941435;24.4;49500
5;0;0.45619042182773;25.4;49845
6;0;0.45893030424111;26.7;43373
0;0;0.461670186654489;23.8;40802
1;0;0.464410069067869;23.3;48969
2;0;0.467149951481249;24.5;49221
3;0;0.469889833894629;24.3;50597
4;0;0.472629716308008;21.7;49928
5;0;0.475369598721388;23.8;49571
6;0;0.478109481134768;26.4;43702
0;0;0.480849363548148;28.5;41942
1;0;0.483589245961527;23.4;49920
2;0;0.486329128374907;22.6;49711
3;0;0.489069010788287;23.6;50119
4;0;0.491808893201667;24;50808
5;0;0.494548775615047;19.8;48807
6;0;0.497288658028426;20.3;42239
0;0;0.500028540441806;21.3;41194
1;0;0.502768422855186;20.9;48598
2;0;0.505508305268566;22.3;50111
3;0;0.508248187681945;20.3;49871
4;0;0.510988070095325;22.9;50881
5;0;0.513727952508705;26.8;50965
6;0;0.516467834922085;27.6;45334
0;0;0.519207717335464;25.1;42476
1;0;0.521947599748844;26.1;52485
2;0;0.524687482162224;27.6;54150
3;0;0.527427364575604;22.4;51250
4;0;0.530167246988983;22;50919
5;1;0.532907129402363;25.5;42962
6;0;0.535647011815743;23.7;43299
0;0;0.538386894229123;22.3;41051
1;0;0.541126776642502;22.9;50100
2;0;0.543866659055882;26;52657
3;0;0.546606541469262;23.6;52154
4;0;0.549346423882642;23.3;51725
5;0;0.552086306296022;22;50364
6;0;0.554826188709401;22.6;43421
0;0;0.557566071122781;23.1;41210
1;0;0.560305953536161;22;48700
2;0;0.56304583594954;19;48128
3;0;0.56578571836292;20.3;48354
4;0;0.5685256007763;22;47350
5;0;0.57126548318968;22.3;48083
6;0;0.574005365603059;22.7;42227
0;0;0.576745248016439;21.4;40300
1;0;0.579485130429819;21.6;45296
2;0;0.582225012843199;21.4;45484
3;0;0.584964895256579;22.8;46846
4;0;0.587704777669958;19.8;45732
5;0;0.590444660083338;19.3;44554
6;0;0.593184542496718;18.8;39911
0;0;0.595924424910098;18.3;38354
1;0;0.598664307323477;19.3;43198
2;0;0.601404189736857;21.4;43187
3;0;0.604144072150237;23;44398
4;0;0.606883954563617;24.6;45087
5;0;0.609623836976996;24.7;45946
6;0;0.612363719390376;23.8;41024
0;0;0.615103601803756;22.9;38796
1;0;0.617843484217136;24.4;42679
2;1;0.620583366630515;23.3;40341
3;0;0.623323249043895;24.4;45605
4;0;0.626063131457275;25.9;46224
5;0;0.628803013870655;27.2;47311
6;0;0.631542896284034;25.6;43224
0;0;0.634282778697414;27.5;42076
1;0;0.637022661110794;27.4;50552
2;0;0.639762543524174;28.6;51949
3;0;0.642502425937553;28.8;52470
4;0;0.645242308350933;28.5;53442
5;0;0.647982190764313;22.7;50790
6;0;0.650722073177693;20.1;43967
0;0;0.653461955591073;18.4;39542
1;0;0.656201838004452;17.9;46813
2;0;0.658941720417832;18.7;48603
3;0;0.661681602831212;18.8;48179
4;0;0.664421485244592;19.3;47901
5;0;0.667161367657971;22;48811
6;0;0.669901250071351;23.1;43787
0;0;0.672641132484731;25.7;41840
1;0;0.675381014898111;27;50506
2;0;0.67812089731149;27.7;51996
3;0;0.68086077972487;27.5;52616
4;0;0.68360066213825;27.4;51984
5;0;0.68634054455163;28.4;52120
6;0;0.689080426965009;28.5;45481
0;0;0.691820309378389;27.7;42642
1;0;0.694560191791769;24.8;51082
2;0;0.697300074205149;22.3;50951
3;0;0.700039956618528;20.8;51164
4;0;0.702779839031908;21.7;49872
5;0;0.705519721445288;23.6;49012
6;0;0.708259603858668;22.5;44009
0;0;0.710999486272047;23.9;41849
1;0;0.713739368685427;21.7;49265
2;0;0.716479251098807;20.2;48919
3;0;0.719219133512187;21.3;49145
4;0;0.721959015925567;18.4;49959
5;0;0.724698898338946;16.4;47759
6;0;0.727438780752326;16.5;42677
0;0;0.730178663165706;18;40468
1;0;0.732918545579086;19.8;49014
2;0;0.735658427992465;20.8;48735
3;0;0.738398310405845;21.8;49230
4;0;0.741138192819225;20.8;48838
5;0;0.743878075232605;21.2;48691
6;0;0.746617957645984;20.5;43792
0;0;0.749357840059364;22.6;41147
1;0;0.752097722472744;23.3;48553
2;0;0.754837604886124;20.2;49145
3;0;0.757577487299503;17.7;49362
4;0;0.760317369712883;17.9;48961
5;0;0.763057252126263;18.6;48881
6;0;0.765797134539643;20;43258
0;0;0.768537016953022;21.9;41476
1;0;0.771276899366402;22.4;48926
2;0;0.774016781779782;21.3;48701
3;0;0.776756664193162;21.3;48372
4;0;0.779496546606541;21;48579
5;0;0.782236429019921;23;47581
6;0;0.784976311433301;16.5;43105
0;0;0.787716193846681;13.8;42082
1;0;0.790456076260061;12.5;50278
2;0;0.79319595867344;15.2;51472
3;0;0.79593584108682;17.6;52655
4;0;0.7986757235002;18.5;51195
5;0;0.80141560591358;15.8;50941
6;0;0.804155488326959;15;44766
0;0;0.806895370740339;14.7;43297
1;0;0.809635253153719;13.4;52992
2;0;0.812375135567099;14.4;52530
3;0;0.815115017980478;15;53406
4;0;0.817854900393858;14.8;53563
5;0;0.820594782807238;14.5;52524
6;0;0.823334665220618;14.2;46311
0;0;0.826074547633997;15.7;44464
1;0;0.828814430047377;13.9;54392
2;0;0.831554312460757;14.6;52876
3;1;0.834294194874137;13.7;46968
4;0;0.837034077287516;12.3;54261
5;0;0.839773959700896;10.1;56285
6;0;0.842513842114276;11.9;52175
0;0;0.845253724527656;13.6;48162
1;0;0.847993606941035;12.2;55848
2;0;0.850733489354415;12;56624
3;0;0.853473371767795;12.1;57449
4;0;0.856213254181175;10.9;59025
5;0;0.858953136594555;11.4;59272
6;1;0.861693019007934;10.9;52507
0;0;0.864432901421314;11.8;52783
1;0;0.867172783834694;16.3;56865
2;0;0.869912666248074;14.8;56469
3;0;0.872652548661453;13.6;55557
4;0;0.875392431074833;11.6;59918
5;0;0.878132313488213;11.7;57667
6;0;0.880872195901593;12.2;53601
0;0;0.883612078314972;14.7;47666
1;0;0.886351960728352;12.7;57601
2;0;0.889091843141732;11.6;59191
3;0;0.891831725555112;10;60640
4;0;0.894571607968491;9.4;62493
5;0;0.897311490381871;10.6;61170
6;0;0.900051372795251;7.1;58588
0;0;0.902791255208631;6.2;59839
1;0;0.90553113762201;7.1;69245
2;0;0.90827102003539;7.8;66010
3;0;0.91101090244877;7.2;67614
4;0;0.91375078486215;7.3;67609
5;0;0.916490667275529;5.9;68180
6;0;0.919230549688909;3.1;68069
0;0;0.921970432102289;3.7;66605
1;0;0.924710314515669;7.9;72757
2;0;0.927450196929049;8;68875
3;0;0.930190079342428;6.8;69673
4;0;0.932929961755808;5.7;72384
5;0;0.935669844169188;9.5;66961
6;0;0.938409726582567;10.2;61319
0;0;0.941149608995947;11.6;55595
1;0;0.943889491409327;13;60796
2;0;0.946629373822707;12.8;59923
3;0;0.949369256236087;10.2;62708
4;0;0.952109138649466;8.5;65613
5;0;0.954849021062846;9.7;64094
6;0;0.957588903476226;7.8;60166
0;0;0.960328785889606;5.2;62961
1;0;0.963068668302985;4.6;71634
2;0;0.965808550716365;6.7;70910
3;0;0.968548433129745;8.5;66012
4;0;0.971288315543125;10.9;64648
5;0;0.974028197956504;11.4;59862
6;0;0.976768080369884;10.5;54088
0;0;0.979507962783264;11.2;51298
1;1;0.982247845196644;10.6;48804
2;0;0.984987727610023;10;56229
3;0;0.987727610023403;9.3;57551
4;0;0.990467492436783;10.5;57578
5;0;0.993207374850163;11.2;56231
6;0;0.995947257263542;10.7;52780
0;0;0.998687139676922;9.8;53794
1;1;0.00136619798485797;9;50896
2;0;0.00409859395457392;10.5;61422
3;0;0.00683098992428986;11.5;61283
4;0;0.00956338589400581;10.8;61836
5;0;0.0122957818637218;8.2;63332
6;0;0.0150281778334377;6.9;60667
0;0;0.0177605738031536;4.8;63369
1;0;0.0204929697728696;1.2;78132
2;0;0.0232253657425855;-0.1;82296
3;0;0.0259577617123015;0.7;82582
4;0;0.0286901576820174;2.6;80311
5;0;0.0314225536517334;3;80071
6;0;0.0341549496214493;0.8;77285
0;0;0.0368873455911653;1.3;74653
1;0;0.0396197415608812;5.5;75898
2;0;0.0423521375305971;3.5;77402
3;0;0.0450845335003131;8.1;74726
4;0;0.047816929470029;6.2;72113
5;0;0.050549325439745;2.3;78355
6;0;0.0532817214094609;0.8;75773
0;0;0.0560141173791769;6.2;70080
1;0;0.0587465133488928;10.5;70834
2;0;0.0614789093186088;10.9;66686
3;0;0.0642113052883247;13.3;62241
4;0;0.0669437012580406;12.4;61245
5;0;0.0696760972277566;11.7;60517
6;0;0.0724084931974725;7.6;59287
0;0;0.0751408891671885;8.9;58037
